!date	u10	v10	airp	airt	rhum	cloud	swr	precip
2006-01-01 00:00:00	0.4833	-0.3159	100300	5.883	78.64	0.7418	28.84	2.782e-09
2006-01-02 00:00:00	-3.378	1.709	98220	7.103	94.03	1	7.767	2.943e-07
2006-01-03 00:00:00	0.8994	1.043	97620	7.656	90.93	0.7642	28.01	5.644e-08
2006-01-04 00:00:00	-1.868	0.4608	97110	6.345	95.98	1	13.07	7.777e-08
2006-01-05 00:00:00	1.86	1.039	97330	7.008	88.45	1	12.31	1.367e-07
2006-01-06 00:00:00	0.7002	2.341	97720	6.415	81.97	1	14.27	4.363e-08
2006-01-07 00:00:00	3.79	2.975	98830	7.17	79.48	0.8556	25.09	4.301e-08
2006-01-08 00:00:00	1.365	-0.08745	98610	7.936	89.97	1	10.43	2.373e-07
2006-01-09 00:00:00	0.9321	-1.192	100600	3.647	78.13	0.7431	31.98	0
2006-01-10 00:00:00	5.71	2.678	101100	7.219	81.9	0.9928	17.91	7.811e-08
2006-01-11 00:00:00	5.889	4.37	101100	9.344	84.66	0.977	18.99	0
2006-01-12 00:00:00	4.905	5.023	100600	11.46	89.19	1	11.79	3.39e-08
2006-01-13 00:00:00	6.546	-1.234	100900	6.836	77.7	0.7994	30.68	5.686e-08
2006-01-14 00:00:00	3.397	0.02374	102100	5.595	75.58	0.9221	24	0
2006-01-15 00:00:00	2.316	4.724	100800	8.301	89.44	1	10.82	2.277e-07
2006-01-16 00:00:00	3.127	0.2493	100900	7.239	79.19	0.711	36.96	4.949e-09
2006-01-17 00:00:00	2.489	6.962	99780	7.864	87.73	0.9836	20.61	8.068e-08
2006-01-18 00:00:00	6.138	-0.5082	99640	5.722	75.26	0.8699	29.21	4.818e-08
2006-01-19 00:00:00	4.171	-3.056	101300	2.391	75.11	0.9027	27.82	4.01e-08
2006-01-20 00:00:00	6.332	-1.001	101900	5.238	81.93	0.8519	31.42	3.281e-08
2006-01-21 00:00:00	8.391	0.8283	101100	6.811	82.9	1	20.15	1.957e-08
2006-01-22 00:00:00	7.877	-5.377	99800	3.578	78.75	1	20.9	5.799e-08
2006-01-23 00:00:00	1.614	-6.77	101300	-0.2398	77.8	0.9694	24.93	5.14e-08
2006-01-24 00:00:00	1.367	-2.569	102000	0.6137	83.6	0.8136	37.02	4.982e-09
2006-01-25 00:00:00	2.702	2.608	101800	3.269	85.47	1	18.78	0
2006-01-26 00:00:00	2.697	6.546	101200	7.683	83.95	1	20.41	0
2006-01-27 00:00:00	2.622	6.114	101400	9.658	86.71	0.9259	29.44	0
2006-01-28 00:00:00	0.2059	5.919	101500	9.996	88.67	0.9747	25.89	0
2006-01-29 00:00:00	-0.9249	5.543	100500	10.11	91.04	1	16.38	1.379e-07
2006-01-30 00:00:00	0.8921	-3.262	100300	7.96	84	0.7177	47.54	6.549e-09
2006-01-31 00:00:00	-0.6619	2.554	101000	5.035	85.16	0.6702	52.2	0
2006-02-01 00:00:00	-0.9892	4.479	99770	8.796	89.42	1	11.77	2.909e-07
2006-02-02 00:00:00	2.025	2.838	100200	7.014	80.45	0.6892	52.91	1.761e-08
2006-02-03 00:00:00	2.148	3.535	100500	6.636	81.43	0.687	54.21	8.522e-08
2006-02-04 00:00:00	1.982	0.6653	101000	5.972	79.32	0.6279	61.21	5.265e-09
2006-02-05 00:00:00	-0.4294	0.4793	101400	4.138	86.53	0.6097	63.94	0
2006-02-06 00:00:00	-3.795	1.305	101000	4.198	89.16	0.7313	56.14	0
2006-02-07 00:00:00	-6.251	0.7665	100200	3.743	89.25	0.9725	33.94	0
2006-02-08 00:00:00	-7.101	0.2395	99370	3.577	96.07	1	16.3	1.939e-07
2006-02-09 00:00:00	-4.96	-0.3057	99160	3.572	96.73	1	22.38	5.248e-08
2006-02-10 00:00:00	-4.149	-1.518	99350	3.427	94.26	0.9435	39.56	3.276e-08
2006-02-11 00:00:00	-3.694	-0.06955	99940	4.243	91.31	0.9263	42.38	0
2006-02-12 00:00:00	-1.733	2.832	99470	4.257	92.21	0.8879	47.72	6.607e-08
2006-02-13 00:00:00	3.56	-0.889	98780	4.543	77.03	0.6407	73.86	9.017e-08
2006-02-14 00:00:00	2.514	1.857	99160	4.167	77.33	0.9306	45	6.481e-08
2006-02-15 00:00:00	1.351	5.971	99360	5.776	79.13	0.903	49.11	3.969e-08
2006-02-16 00:00:00	2.341	5.209	98850	6.743	79.82	0.9348	45.92	2.016e-07
2006-02-17 00:00:00	1.621	4.325	97930	6.485	81.1	0.9023	51.08	1.422e-07
2006-02-18 00:00:00	2.743	2.837	98030	4.765	76.79	1	33.06	1.875e-08
2006-02-19 00:00:00	2.885	1.723	98320	5.127	72.08	0.7129	76.39	5.594e-08
2006-02-20 00:00:00	4.367	0.3487	98810	5.326	73.74	0.8501	61.6	2.911e-08
2006-02-21 00:00:00	2.623	3.251	98620	6.107	82.2	1	34.38	1.318e-07
2006-02-22 00:00:00	5.562	3.866	97800	6.675	72.13	0.8929	58.01	7.212e-08
2006-02-23 00:00:00	6.334	-0.9131	97850	6.713	74.7	0.9015	57.8	6.64e-08
2006-02-24 00:00:00	3.274	1.344	98850	5.95	77.56	0.78	75.53	9.205e-08
2006-02-25 00:00:00	5.219	3.992	98140	9.649	79.44	0.9016	59.15	7.972e-08
2006-02-26 00:00:00	4.081	5.227	97880	6.709	70.67	0.8184	73.34	1.019e-07
2006-02-27 00:00:00	3.454	3.729	97550	6.342	76.57	0.99	47.92	8.365e-08
2006-02-28 00:00:00	3.183	4.514	98470	7.86	81.31	1	30.69	1.857e-07
2006-03-01 00:00:00	7.554	4.378	99240	10.3	78.37	0.8605	70.02	7.277e-08
2006-03-02 00:00:00	3.431	4.022	100400	10.45	88.64	1	36.48	2.084e-08
2006-03-03 00:00:00	5.185	2.604	99870	9.961	83.9	1	28.99	5.092e-08
2006-03-04 00:00:00	2.107	1.102	100700	6.796	70.09	0.7447	92.84	0
2006-03-05 00:00:00	4.773	4.07	99020	9.198	79.4	0.9473	61.73	9.86e-08
2006-03-06 00:00:00	2.007	3.319	97550	8.681	90.21	1	24.16	2.604e-07
2006-03-07 00:00:00	5.873	0.4142	97190	6.836	76.17	0.882	76.8	1.713e-07
2006-03-08 00:00:00	6.994	-0.6871	96880	5.121	73.44	1	46.39	1.285e-07
2006-03-09 00:00:00	1.474	-0.1853	97480	3.845	67.38	0.9282	71.83	3.917e-08
2006-03-10 00:00:00	3.697	0.355	97770	4.629	68.58	0.8226	92.86	5.263e-08
2006-03-11 00:00:00	0.5313	-1.637	97980	3.037	72.64	0.6108	128	0
2006-03-12 00:00:00	-1.376	-3.241	98260	1.871	68.64	0.6856	120	0
2006-03-13 00:00:00	-0.6152	1.11	98990	2.554	70.23	0.6149	132.2	0
2006-03-14 00:00:00	0.1284	4.112	99250	7.146	79.58	0.8532	92.22	2.894e-08
2006-03-15 00:00:00	-1.24	5.08	98700	9.472	85.96	0.9109	80.9	2.136e-07
2006-03-16 00:00:00	3.08	0.1899	98430	7.556	77.53	0.8325	99.35	7.442e-08
2006-03-17 00:00:00	1.81	-0.2269	99080	4.974	69.4	0.5983	142.7	7.19e-09
2006-03-18 00:00:00	-1.718	2.641	99260	6.132	83.48	0.9132	85.55	4.579e-08
2006-03-19 00:00:00	4.082	0.04884	99610	9.701	80.63	0.722	124	6.639e-10
2006-03-20 00:00:00	4.257	-0.3328	99930	8.85	79.9	0.7442	122.3	7.826e-08
2006-03-21 00:00:00	2.136	1.583	100300	7.877	78.4	0.7243	128.4	9.451e-08
2006-03-22 00:00:00	3.09	4.283	99380	11.37	89.89	1	47.43	7.565e-08
2006-03-23 00:00:00	1.753	6.365	98380	11.2	82.4	0.9688	77	8.318e-08
2006-03-24 00:00:00	4.961	6.275	98190	8.771	74.48	0.7652	125.9	1.413e-07
2006-03-25 00:00:00	5.984	3.3	98010	8.349	74.49	0.7486	131.2	1.358e-07
2006-03-26 00:00:00	7.107	-1.51	98680	7.787	78.38	0.864	107.7	6.108e-08
2006-03-27 00:00:00	4.131	-3.067	100200	7.546	73.89	0.7244	140.2	3.592e-08
2006-03-28 00:00:00	-0.618	-0.8194	99860	6.352	76.59	0.9129	99.09	2.236e-08
2006-03-29 00:00:00	1.845	-3.763	99550	4.519	69.6	0.5245	181.6	1.702e-08
2006-03-30 00:00:00	1.719	-1.345	99770	4.535	65.09	0.5635	178.2	7.274e-09
2006-03-31 00:00:00	-2.898	1.897	98430	5.611	87.19	1	52.04	2.98e-07
2006-04-01 00:00:00	4.556	4.979	97820	9.355	80.26	0.9773	86.27	1.191e-07
2006-04-02 00:00:00	6.507	-0.9988	98460	5.033	70.25	0.7712	144.2	1.116e-07
2006-04-03 00:00:00	5.947	-0.8075	99190	4.403	69.43	0.8658	122.4	8.126e-08
2006-04-04 00:00:00	4.899	-1.859	99600	5.388	75.59	0.5964	184.8	6.092e-08
2006-04-05 00:00:00	0.7166	-0.1247	99770	5.41	65.25	0.8588	127.4	4.035e-09
2006-04-06 00:00:00	-2.789	-4.77	98480	4.666	91.66	1	43.31	3.156e-07
2006-04-07 00:00:00	4.472	-8.122	98490	6.004	80.8	0.9806	93.1	1.41e-07
2006-04-08 00:00:00	3.424	-5.341	100100	7.269	71.54	0.7026	170.9	3.121e-08
2006-04-09 00:00:00	4.001	0.03931	100500	5.878	73.81	0.5886	197.8	7.766e-09
2006-04-10 00:00:00	4.416	4.122	99670	7.944	76.21	0.9358	110.4	1.964e-08
2006-04-11 00:00:00	3.13	1.938	99050	7.863	80.36	1	87.55	4.074e-08
2006-04-12 00:00:00	5.003	2.182	98680	5.4	69.41	0.8558	138.8	6.281e-08
2006-04-13 00:00:00	3.561	2.86	98180	5.904	70.05	0.7819	161.1	9.396e-08
2006-04-14 00:00:00	2.139	2.899	97820	6.903	79.43	1	77.34	3.128e-08
2006-04-15 00:00:00	2.199	0.2915	97700	6.665	81.44	1	85.54	9.927e-09
2006-04-16 00:00:00	2.129	0.3547	97690	7.042	77.31	1	81.57	2.672e-08
2006-04-17 00:00:00	2.162	0.7117	97960	7.861	68.6	0.76	173.1	4.969e-08
2006-04-18 00:00:00	1.046	1.194	98410	7.344	71.09	0.8158	158.8	5.423e-08
2006-04-19 00:00:00	0.6663	1.204	98440	7.121	69.38	0.8013	164.8	5.485e-08
2006-04-20 00:00:00	2.577	1.295	98810	6.32	66.25	0.9198	129	1.453e-08
2006-04-21 00:00:00	1.651	1.65	99340	6.394	64.64	0.8721	146.3	1.305e-08
2006-04-22 00:00:00	1.041	1.377	99760	6.882	67.14	0.6329	215.3	6.17e-09
2006-04-23 00:00:00	-3.801	2.123	99020	8.242	84.96	1	65.2	9.324e-08
2006-04-24 00:00:00	-0.8469	2.572	98590	10.92	86.27	0.8802	143.3	4.892e-08
2006-04-25 00:00:00	-0.145	1.93	98620	10.72	85.3	0.8734	147	1.606e-08
2006-04-26 00:00:00	-1.004	2.873	98150	10.15	89.1	1	102.1	8.076e-08
2006-04-27 00:00:00	1.167	3.352	98460	9.133	72.43	0.6725	212.4	4.367e-08
2006-04-28 00:00:00	-1.017	-2.742	98860	8.353	74.17	0.7245	200	3.82e-08
2006-04-29 00:00:00	-2.109	-6.197	98060	10.11	85.48	1	91.21	1.184e-07
2006-04-30 00:00:00	-3.168	-2.454	98300	11.55	85.04	1	90.49	0
2006-05-01 00:00:00	-2.892	-1.503	98680	11.59	90.75	1	75.93	2.137e-08
2006-05-02 00:00:00	-2.828	0.577	98740	12.01	86.82	0.9274	136	7.209e-08
2006-05-03 00:00:00	-1.518	1.115	99010	11.96	81.34	0.7633	193.9	3.894e-08
2006-05-04 00:00:00	-2.683	-0.252	99370	11.76	80.99	0.769	193.8	4.49e-08
2006-05-05 00:00:00	-5.014	-1.613	99850	7.261	83.75	0.9148	146.7	2.773e-09
2006-05-06 00:00:00	-5.033	-1.97	99900	4.428	72.27	0.9326	142.9	0
2006-05-07 00:00:00	-3.704	-2.95	99980	4.728	69.16	0.6073	251.8	0
2006-05-08 00:00:00	-2.451	-2.803	100300	4.739	65.2	0.5725	262.9	0
2006-05-09 00:00:00	-2.406	-1.072	100300	5.649	59.6	0.4417	293.8	0
2006-05-10 00:00:00	-4.093	-0.5046	99880	6.956	57.99	0.479	287.5	0
2006-05-11 00:00:00	-4.12	-1.864	99640	7.387	57.8	0.595	261.4	0
2006-05-12 00:00:00	-3.795	-2.644	99580	7.813	60.71	0.5998	260.9	0
2006-05-13 00:00:00	-3.603	-3.804	99330	7.817	70.78	0.8931	163.9	8.915e-09
2006-05-14 00:00:00	-2.995	-3.052	99180	7.459	85.12	1	77.82	0
2006-05-15 00:00:00	-3.612	-3.093	98790	9.538	89.81	1	69.59	1.173e-07
2006-05-16 00:00:00	-3.959	0.5812	98330	13.69	86.86	0.9813	125	1.221e-07
2006-05-17 00:00:00	-1.597	0.5591	98790	12.62	89.17	1	99.25	5.559e-08
2006-05-18 00:00:00	-3.659	0.03993	99460	9.843	89.18	1	68.78	5.864e-08
2006-05-19 00:00:00	-5.803	-2.552	100500	8.53	69.96	0.7444	224.1	0
2006-05-20 00:00:00	-2.088	-3.378	101000	7.715	66.3	0.3476	325.7	0
2006-05-21 00:00:00	0.3583	-3.907	100800	8.371	68.57	0.5361	287.7	0
2006-05-22 00:00:00	1.946	-3.693	100500	8.694	76.51	0.8461	188.8	2.732e-09
2006-05-23 00:00:00	0.5205	-3.132	100400	9.11	75.96	0.8592	184.2	4.585e-09
2006-05-24 00:00:00	0.06373	-0.8829	100400	9.043	66.41	0.8033	207.7	0
2006-05-25 00:00:00	1.43	1.313	100100	11.04	71.2	0.8217	199.5	1.576e-08
2006-05-26 00:00:00	3.026	0.1543	100400	11.44	70.84	0.6404	261.4	6.043e-09
2006-05-27 00:00:00	2.987	-0.2693	100400	11.38	67.48	0.6044	273.5	0
2006-05-28 00:00:00	4.016	-0.1594	99850	10.52	70.18	0.6837	250.8	3.28e-08
2006-05-29 00:00:00	3.723	-1.338	99310	9.509	74.19	0.7513	228.9	6.078e-08
2006-05-30 00:00:00	2.482	-1.664	99710	9.799	67.1	0.6843	253.3	2.359e-09
2006-05-31 00:00:00	1.889	2.226	1e+05	10.54	79.48	0.9959	128.3	2.743e-08
2006-06-01 00:00:00	2.382	3.517	99510	11.39	87.96	1	95.63	6.579e-08
2006-06-02 00:00:00	3.532	-1.172	99520	10.44	81.32	0.7808	218.9	4.694e-08
2006-06-03 00:00:00	2.047	2.989	99590	9.928	92.58	1	38.71	1.99e-07
2006-06-04 00:00:00	4.47	0.6983	99590	11.73	79.26	0.9503	150	0
2006-06-05 00:00:00	2.578	1.443	99570	10.88	88.02	0.9896	131.8	2.303e-08
2006-06-06 00:00:00	3.422	1.367	99030	11.6	84.97	0.9592	146	4.296e-08
2006-06-07 00:00:00	5.304	-0.7973	98770	9.364	80.51	0.765	228.1	1.045e-07
2006-06-08 00:00:00	3.19	-2.438	99550	7.888	77.15	0.809	213.4	3.146e-08
2006-06-09 00:00:00	1.989	-1.238	99960	7.985	75.6	0.8481	199.2	5.488e-09
2006-06-10 00:00:00	3.734	-0.2082	1e+05	10.02	84.64	0.9887	134.8	1.015e-08
2006-06-11 00:00:00	3.704	-1.394	100300	10.14	78.83	1	116.2	9.376e-10
2006-06-12 00:00:00	4.184	-0.9327	100100	10.14	82.08	0.9282	163.4	1.049e-08
2006-06-13 00:00:00	3.386	-3.995	99400	8.188	78.06	0.7958	220.8	6.226e-08
2006-06-14 00:00:00	1.693	-4.101	99790	6.87	71.47	0.8246	211.2	8.24e-09
2006-06-15 00:00:00	1.276	-1.911	99830	7.271	68.18	0.9023	178.5	5.33e-10
2006-06-16 00:00:00	1.742	-2.934	100100	7.941	70.32	0.8601	196.3	9.816e-10
2006-06-17 00:00:00	1.358	-1.736	100900	7.898	67.84	1	131.6	0
2006-06-18 00:00:00	0.0164	1.981	101400	8.682	72.64	0.9004	178.4	0
2006-06-19 00:00:00	-0.2473	2.185	101400	10.69	94.53	1	46.68	4.41e-08
2006-06-20 00:00:00	0.2112	1.474	101200	12.17	93.13	1	74.61	7.445e-09
2006-06-21 00:00:00	0.9031	1.246	100600	12.99	96.51	1	85.11	8.874e-08
2006-06-22 00:00:00	1.622	-0.4459	99590	12.45	87.5	0.9755	140.3	1.041e-07
2006-06-23 00:00:00	2.105	-0.6603	99170	10.8	77.01	0.7848	223.8	1.296e-08
2006-06-24 00:00:00	0.546	1.994	99200	11.43	80.52	0.7879	221.4	5.285e-08
2006-06-25 00:00:00	1.045	1.676	99550	13.18	79.41	0.7616	229.6	1.108e-08
2006-06-26 00:00:00	2.059	0.09201	100200	13.26	75.52	0.6266	275.1	2.082e-09
2006-06-27 00:00:00	1.652	1.734	100500	12.4	80.52	0.7937	217.8	8.973e-09
2006-06-28 00:00:00	1.166	2.566	100200	13.49	86.21	0.9546	148.8	1.983e-08
2006-06-29 00:00:00	2.005	1.432	100200	14.88	82.37	0.8511	192.2	4.309e-09
2006-06-30 00:00:00	1.048	2.492	100500	15.54	86.12	0.8705	182.8	2.709e-08
2006-07-01 00:00:00	0.6772	1.184	101000	16.11	89.72	0.9654	140.9	3.171e-08
2006-07-02 00:00:00	0.02334	0.2597	101600	17.37	83.58	0.7988	208.6	4.469e-08
2006-07-03 00:00:00	-0.08179	-1.283	101500	18.39	80.72	0.7749	216.3	1.932e-08
2006-07-04 00:00:00	-1.139	-1.58	101000	15.96	73.79	0.5383	291.9	0
2006-07-05 00:00:00	-1.429	-1.945	100300	12.26	71.92	0.6889	252.5	0
2006-07-06 00:00:00	-1.189	-2.775	100100	9.552	67.14	0.9777	139.8	0
2006-07-07 00:00:00	-0.799	-3.469	100100	10.38	68.79	0.7776	222.7	0
2006-07-08 00:00:00	-0.1358	-3.319	99890	11.11	72.71	0.787	217.5	5.322e-09
2006-07-09 00:00:00	0.5259	-2.973	99550	11.04	78.55	0.8341	198.1	1.846e-08
2006-07-10 00:00:00	0.5552	-2.52	99070	12.68	83.48	0.7452	228.1	9.021e-08
2006-07-11 00:00:00	-0.7254	-0.7836	98730	13.84	85.35	0.8404	191.2	5.002e-08
2006-07-12 00:00:00	-1.355	-0.542	99000	14.76	80.49	0.7363	228.2	6.098e-08
2006-07-13 00:00:00	-1.065	-1.305	99160	14.92	83.64	0.7808	211.3	5.573e-08
2006-07-14 00:00:00	-1.356	-2.379	99390	13.42	78.99	0.8338	193.3	7.197e-09
2006-07-15 00:00:00	-0.804	-2.839	99640	10.68	70.41	0.7823	215.3	6.438e-09
2006-07-16 00:00:00	0.2057	-2.952	99960	10.22	69.66	0.743	229	9.121e-09
2006-07-17 00:00:00	0.6742	-2.103	100300	9.746	69.7	0.7913	211.3	5.336e-09
2006-07-18 00:00:00	0.3921	-0.007696	100600	11.18	67.12	0.6658	252	0
2006-07-19 00:00:00	-0.5054	3.219	100600	12.3	79.82	0.9971	123	1.047e-07
2006-07-20 00:00:00	1.728	-0.3143	100300	15.27	87.14	0.9851	125.3	1.342e-07
2006-07-21 00:00:00	1.357	-0.5409	100800	14.34	74.79	0.6397	252	0
2006-07-22 00:00:00	0.7964	1.635	100800	14.94	78.12	0.8833	167.5	1.53e-08
2006-07-23 00:00:00	2.057	2.14	100700	16.99	91.14	1	75.99	3.572e-09
2006-07-24 00:00:00	1.01	1.322	100800	17.48	92.29	1	73.88	8.429e-09
2006-07-25 00:00:00	1.479	0.1069	100700	16.36	94.73	1	86.79	6.534e-08
2006-07-26 00:00:00	0.5162	-1.778	101300	14.66	74.09	0.5787	262.1	0
2006-07-27 00:00:00	1.659	-0.2038	101400	14.59	76.89	0.7572	208.7	0
2006-07-28 00:00:00	1.823	0.1489	101300	15.39	80.73	0.8456	175.7	0
2006-07-29 00:00:00	1.89	0.3343	101200	16.33	75.9	0.6975	223.3	0
2006-07-30 00:00:00	0.8331	1.107	101100	16.36	70.72	0.5839	254.1	0
2006-07-31 00:00:00	-0.4607	1.077	100800	17.79	68.01	0.7602	201.9	0
2006-08-01 00:00:00	-1.63	1.563	100300	19.47	66.86	0.6156	240.5	0
2006-08-02 00:00:00	0.0777	1.472	99380	18.42	80	0.9519	129	1.137e-07
2006-08-03 00:00:00	3.34	-0.1163	99120	15.16	82.89	0.764	196.4	9.194e-08
2006-08-04 00:00:00	2.857	-1.256	99050	14.19	95.32	1	49.35	4.112e-08
2006-08-05 00:00:00	2.191	-2.464	99680	15.52	82	0.863	161	2.027e-09
2006-08-06 00:00:00	3.326	-0.4855	99770	15.03	91.49	0.9652	121.4	4.619e-08
2006-08-07 00:00:00	3.63	-1.541	1e+05	14.32	79.49	0.7862	185.6	7.268e-09
2006-08-08 00:00:00	1.986	0.8923	99890	15.09	94.96	1	85.14	1.136e-07
2006-08-09 00:00:00	3.901	-0.2607	99650	16.21	88.87	1	101.6	3.568e-09
2006-08-10 00:00:00	3.195	-0.3809	99310	15.53	92.09	1	102.8	9.332e-08
2006-08-11 00:00:00	4.715	-1.04	99530	13.01	79.09	0.7788	183.5	5.865e-08
2006-08-12 00:00:00	4.069	-2.567	99840	12.45	77.94	0.8098	172.9	1.726e-08
2006-08-13 00:00:00	0.2462	-1.005	99840	12.23	71.45	0.8424	162.1	0
2006-08-14 00:00:00	-1.032	-3.636	1e+05	12.24	63.06	0.521	245.7	0
2006-08-15 00:00:00	-0.2421	-3.592	101000	10.94	61.26	0.7192	197.5	0
2006-08-16 00:00:00	0.7451	-1.463	101100	11.19	62.87	0.9479	122.5	2.57e-08
2006-08-17 00:00:00	1.006	-2.123	100600	13.2	84.96	0.992	102.6	1.562e-07
2006-08-18 00:00:00	-0.379	-0.3593	101000	12.4	73.4	0.5034	238.8	0
2006-08-19 00:00:00	0.4419	3.673	100500	12.83	78.45	0.9203	126.6	0
2006-08-20 00:00:00	1.932	3.176	99670	14.75	87.99	0.9316	119.5	1.011e-07
2006-08-21 00:00:00	2.339	-1.218	99820	14.51	77.1	0.6756	193.3	5.537e-09
2006-08-22 00:00:00	2.977	-0.339	100500	13.62	80.5	0.7735	166.6	4.711e-09
2006-08-23 00:00:00	3.668	2.653	100200	15.09	76.35	0.7647	167	1.605e-09
2006-08-24 00:00:00	3.226	0.7021	99420	14.07	79.57	0.9872	97.96	1.379e-07
2006-08-25 00:00:00	4.728	0.02043	100200	12.14	70.82	0.7431	172.4	2.057e-08
2006-08-26 00:00:00	-0.2349	2.061	100500	12.08	82.05	0.9341	114.2	5.183e-08
2006-08-27 00:00:00	2.012	1.946	1e+05	16.43	87.56	0.9869	93.26	2.26e-08
2006-08-28 00:00:00	0.2968	3.107	100100	17.59	87.42	0.9312	109	4.785e-09
2006-08-29 00:00:00	-1.168	1.869	99160	16.8	94.98	1	36.31	1.046e-07
2006-08-30 00:00:00	1.206	3.655	99150	17.02	89.83	0.8826	120.8	4.564e-08
2006-08-31 00:00:00	0.7008	3.111	99320	15.41	84.96	0.7954	144.5	2.487e-07
2006-09-01 00:00:00	2.03	1.877	98600	16.28	90.61	0.9117	110.4	1.219e-07
2006-09-02 00:00:00	2.842	0.1401	99540	13.54	77.42	0.7269	160.1	7.471e-09
2006-09-03 00:00:00	2.625	0.8482	99810	12.72	79.21	0.7712	148.2	2.041e-08
2006-09-04 00:00:00	2.305	-0.4234	100100	12.44	77.23	0.7374	154.7	6.643e-10
2006-09-05 00:00:00	1.866	1.362	99980	12.42	86.04	0.905	109.8	1.276e-07
2006-09-06 00:00:00	3.753	0.163	99500	13.4	77.34	0.8536	122.4	4.353e-09
2006-09-07 00:00:00	3.351	1.397	99130	12.89	80.78	0.7749	139.9	3.745e-08
2006-09-08 00:00:00	2.791	2.035	99290	13.47	83.82	0.7951	132.7	6.529e-08
2006-09-09 00:00:00	1.329	1.874	99120	14.58	83.14	0.8591	115.1	1.196e-07
2006-09-10 00:00:00	0.02668	2.94	97760	14.74	94.09	1	50.06	3.225e-07
2006-09-11 00:00:00	4.96	1.162	98470	12.17	80.76	0.8655	110.8	4.441e-08
2006-09-12 00:00:00	-4.168	2.206	98390	12.67	92.41	1	41.15	2.883e-07
2006-09-13 00:00:00	2.539	-0.5563	98430	13.88	90.95	0.9465	86.41	6.994e-08
2006-09-14 00:00:00	-1.067	-0.9256	101000	10.93	74.01	0.904	98.37	1.049e-08
2006-09-15 00:00:00	-2.773	2.137	101100	13.76	87.95	1	47.64	4.444e-08
2006-09-16 00:00:00	-2.429	3.072	1e+05	16.59	71.26	0.8129	113.9	0
2006-09-17 00:00:00	1.734	3.887	99310	16.25	83.22	0.8583	101.4	1.279e-08
2006-09-18 00:00:00	2.115	4.298	99150	15.63	86.39	0.7969	112.8	1.126e-07
2006-09-19 00:00:00	1.887	3.21	98660	14.29	88.96	0.7988	111.4	9.121e-08
2006-09-20 00:00:00	2.658	-1.678	98570	12.89	87.49	0.8518	99.98	9.676e-08
2006-09-21 00:00:00	-0.2076	-3.254	99930	9.345	67.7	0.6	147.2	1.37e-09
2006-09-22 00:00:00	-5.584	0.07848	99730	8.166	80.84	1	58.85	8.96e-08
2006-09-23 00:00:00	-2.826	2.14	98180	14.11	93.12	0.9975	63.19	2.158e-07
2006-09-24 00:00:00	-0.3823	3.094	98180	16.11	94.43	1	46.79	9.035e-08
2006-09-25 00:00:00	0.4174	3.238	97820	14.31	87.5	0.7499	110.5	8.1e-08
2006-09-26 00:00:00	3.079	-2.196	98440	12.69	89.45	0.8621	89.2	5.754e-08
2006-09-27 00:00:00	0.6437	-0.7182	99840	9.975	69.61	0.7828	105	1.008e-08
2006-09-28 00:00:00	-1.287	0.5349	97320	12.14	95.1	1	22.74	3.272e-07
2006-09-29 00:00:00	2.111	-3.324	99330	9.737	68.7	0.7304	110.5	1.432e-09
2006-09-30 00:00:00	-1.479	1.444	99490	7.798	86.83	1	39.59	2.328e-07
2006-10-01 00:00:00	4.662	0.2684	98300	11.92	83.56	0.7618	99.73	1.134e-07
2006-10-02 00:00:00	1.981	0.1242	98270	12	88.26	0.9113	72.09	6.58e-08
2006-10-03 00:00:00	-1.589	-0.5357	98020	9.614	94.02	1	46.72	1.801e-07
2006-10-04 00:00:00	-0.3068	-4.056	98960	9.031	73.05	0.7041	105	2.152e-08
2006-10-05 00:00:00	1.624	-2.023	100700	7.555	75.61	0.71	102.6	1.735e-08
2006-10-06 00:00:00	-0.2086	1.86	100900	8.485	84.08	0.8797	73.8	5.471e-08
2006-10-07 00:00:00	0.4342	5.521	99300	13.37	95.27	1	11.47	3.947e-07
2006-10-08 00:00:00	2.394	3.519	98580	13.29	89.39	1	37.96	1.507e-07
2006-10-09 00:00:00	1.223	3.243	98700	10.93	83.08	0.6342	101.2	4.162e-08
2006-10-10 00:00:00	-0.2086	1.394	98190	10.67	92.02	0.9265	59.12	8.836e-08
2006-10-11 00:00:00	3.779	-0.2666	98490	10.36	80.07	0.682	92.6	3.62e-08
2006-10-12 00:00:00	2.687	2.279	99780	10	81.87	0.7112	87.46	1.141e-07
2006-10-13 00:00:00	3.733	5.984	97280	12.33	88.7	0.967	49.32	4.036e-07
2006-10-14 00:00:00	7.333	0.1616	99170	9.283	72.26	0.7004	86.32	3.407e-08
2006-10-15 00:00:00	0.8998	5.418	99370	10.73	91.75	1	26.62	2.361e-07
2006-10-16 00:00:00	1.354	1.558	98980	11.44	78.27	1	40.33	7.062e-09
2006-10-17 00:00:00	0.5413	0.5989	99140	10.89	76.44	0.8183	67.05	0
2006-10-18 00:00:00	0.6049	-2.097	99530	9.895	85.07	1	28.98	4.206e-08
2006-10-19 00:00:00	-1.63	-2.583	98870	11.57	95.11	1	10.18	7.893e-07
2006-10-20 00:00:00	-2.067	3.717	97890	14.26	92.22	0.9795	40.87	7.059e-08
2006-10-21 00:00:00	-0.8845	-0.2636	98630	10.93	86.18	0.8216	61.16	1.81e-07
2006-10-22 00:00:00	-5.084	1.594	97250	14.85	88.13	1	31.91	1.266e-07
