!date	u10	v10	airp	airt	rhum	cloud	swr	precip
1861-01-01 00:00:00	9.05	2.145	98280	5.591	77.73	0.9328	19.53	9.94e-08
1861-01-02 00:00:00	9.361	3.483	97950	4.68	74.58	1	13.59	1.173e-07
1861-01-03 00:00:00	7.229	3.382	97710	5.69	78.93	1	10.52	8.379e-08
1861-01-04 00:00:00	1.701	6.996	97400	7.219	87	1	11.84	1.557e-07
1861-01-05 00:00:00	1.83	6.263	97340	7.346	80.43	0.9475	19.41	5.263e-08
1861-01-06 00:00:00	-1.753	7.992	96950	9.037	86.57	1	16.1	2.773e-07
1861-01-07 00:00:00	2.048	3.059	98860	7.314	80.62	0.8384	25.97	8.892e-09
1861-01-08 00:00:00	-1.008	7.521	98960	7.414	85.61	1	13.65	3.444e-07
1861-01-09 00:00:00	4.409	2.69	99140	6.384	77.01	0.6988	33.75	1.163e-07
1861-01-10 00:00:00	2.549	4.336	100500	3.878	78.9	0.9523	20.75	6.228e-08
1861-01-11 00:00:00	1.136	7.315	100300	5.108	81.25	0.7027	34.66	5.384e-08
1861-01-12 00:00:00	1.994	8.393	98700	7.218	82.76	1	9.022	3.839e-07
1861-01-13 00:00:00	4.378	2.158	100100	4.74	75.74	0.984	19.62	3.229e-08
1861-01-14 00:00:00	-0.7585	4.002	101700	4.766	80.66	0.5914	41.45	0
1861-01-15 00:00:00	-6.437	4.731	101200	4.617	85.4	0.7461	34.73	0
1861-01-16 00:00:00	-8.355	4.175	99820	7.182	92.22	1	9.245	4.816e-07
1861-01-17 00:00:00	-1.157	2.655	98720	8.942	89.21	1	12.74	2.2e-07
1861-01-18 00:00:00	0.3357	-2.131	99600	7.152	87.16	0.9386	24.24	1.688e-08
1861-01-19 00:00:00	-4.856	2.278	100400	3.639	92.51	0.9155	26.57	3.353e-08
1861-01-20 00:00:00	0.04539	5.456	98940	7.402	86.69	0.9712	22.75	3.174e-07
1861-01-21 00:00:00	2.636	3.294	99790	7.029	81.91	0.6536	43.47	7.123e-08
1861-01-22 00:00:00	8.752	4.857	98610	7.743	83.01	1	15.4	1.145e-07
1861-01-23 00:00:00	3.841	3.573	99180	7.154	86.61	0.9435	26.23	5.092e-08
1861-01-24 00:00:00	7.114	2.191	98390	7.966	85.97	1	20.33	1.3e-07
1861-01-25 00:00:00	3.737	0.76	98950	5.995	81.13	0.6833	45.42	1.15e-08
1861-01-26 00:00:00	-0.7718	-1.026	97940	4.602	86.48	0.8441	35.74	4.996e-09
1861-01-27 00:00:00	-5.788	1.84	96040	4.839	92.37	1	20.2	1.194e-07
1861-01-28 00:00:00	-3.989	-2.374	95880	5.741	91.36	0.9521	28.27	2.442e-08
1861-01-29 00:00:00	-0.4214	-2.176	98240	3.665	82.06	0.7595	44.49	3.23e-10
1861-01-30 00:00:00	1.663	6.851	98600	4.813	85.02	0.888	35.23	1.212e-07
1861-01-31 00:00:00	9.852	4.572	97740	5.521	74.2	1	22.98	1.406e-07
1861-02-01 00:00:00	8.526	2.387	98580	4.718	79.05	1	16.08	1.731e-07
1861-02-02 00:00:00	7.651	-0.6399	98730	4.201	76.95	1	27.09	1.369e-07
1861-02-03 00:00:00	5.415	-5.982	99330	6.337	81.01	0.7424	50.25	6.279e-08
1861-02-04 00:00:00	0.7233	-0.0929	100300	4.273	81.59	0.6056	62.96	0
1861-02-05 00:00:00	2.773	6.171	99240	7.472	90.6	1	14.05	2.199e-07
1861-02-06 00:00:00	7.192	-2.155	99700	5.131	72.3	0.8617	44.81	2.563e-08
1861-02-07 00:00:00	8.497	2.074	100900	7.276	81.3	0.7984	51.19	2.119e-09
1861-02-08 00:00:00	8.064	5.872	101100	7.836	82.96	1	27.56	0
1861-02-09 00:00:00	6.649	6.057	101300	8.703	86.85	1	26.73	7.187e-09
1861-02-10 00:00:00	2.321	0.3907	101600	7.469	87.18	1	30.28	5.625e-08
1861-02-11 00:00:00	0.3098	3.834	101800	6.902	88.93	0.8803	47.15	0
1861-02-12 00:00:00	0.829	5.162	101000	7.228	86.16	0.8458	51.98	3.154e-08
1861-02-13 00:00:00	1.992	-1.087	100900	5.522	79.87	0.9598	40.22	1.009e-07
1861-02-14 00:00:00	1.796	3.794	101000	4.26	77.15	0.6396	75.58	0
1861-02-15 00:00:00	1.982	3.519	99410	5.885	88.64	1	21.3	3.025e-07
1861-02-16 00:00:00	0.1327	-1.132	98850	4.536	74.84	0.7009	73.09	0
1861-02-17 00:00:00	-2.425	2.735	98400	4.72	80.25	0.6712	77.21	0
1861-02-18 00:00:00	-5.409	4.858	98480	7.738	84.86	0.651	79.64	0
1861-02-19 00:00:00	-9.619	3.085	98880	6.986	80.22	0.7867	67.43	0
1861-02-20 00:00:00	-10.87	0.5568	99980	2.679	76.44	0.7191	77.59	0
1861-02-21 00:00:00	-7.257	-2.361	101100	2.263	76.02	0.9352	51.5	0
1861-02-22 00:00:00	-4.364	-2.535	101200	4.29	80.61	0.6529	87.26	0
1861-02-23 00:00:00	-0.8467	-3.992	100800	4.102	77.27	0.8935	59.32	3.539e-09
1861-02-24 00:00:00	-0.9868	-4.671	100300	3.546	75.19	0.8023	73.28	1.451e-08
1861-02-25 00:00:00	-0.198	-2.843	100400	3.604	79.4	0.7005	87.22	1.224e-08
1861-02-26 00:00:00	-0.4848	2.752	99710	4.643	87.88	0.9112	59.58	2.128e-08
1861-02-27 00:00:00	0.257	3.803	99540	6.096	93.08	1	33.29	5.162e-08
1861-02-28 00:00:00	4.356	-0.2043	98570	6.32	75.71	0.7453	86.03	8.756e-08
1861-03-01 00:00:00	1.55	-3.571	98100	3.728	78.36	0.6301	102.4	6.913e-08
1861-03-02 00:00:00	3.928	-0.01505	97520	3.318	83.77	0.9951	50.03	1.061e-07
1861-03-03 00:00:00	3.389	0.5384	96450	3.563	77.21	0.977	54.41	5.529e-08
1861-03-04 00:00:00	-1.041	-2.724	96930	4.217	77.69	0.8982	69.27	3.735e-08
1861-03-05 00:00:00	-0.06658	-4.761	98040	4.064	74.75	0.8501	80.12	2.307e-08
1861-03-06 00:00:00	0.7837	-1.776	98350	3.125	73.46	0.6917	106.4	7.174e-08
1861-03-07 00:00:00	-1.904	0.4776	98170	2.838	76.34	0.5958	120.9	2.917e-08
1861-03-08 00:00:00	-1.657	0.1294	98260	2.024	79.9	0.689	110.7	1.243e-08
1861-03-09 00:00:00	1.63	-0.6656	98370	2.891	72.71	0.909	75.56	3.584e-08
1861-03-10 00:00:00	2.216	-1.197	98720	4.205	64.64	0.8309	91.67	1.62e-08
1861-03-11 00:00:00	3.937	0.03611	99030	4.367	65.89	0.7076	114	5.647e-08
1861-03-12 00:00:00	4.373	-0.9713	99450	3.165	70.34	0.6266	128.2	8.359e-09
1861-03-13 00:00:00	1.55	-1.805	99180	2.264	66.43	0.774	107.3	0
1861-03-14 00:00:00	-4.679	-4.292	99100	1.778	66.38	0.7536	112.8	0
1861-03-15 00:00:00	-7.206	-1.032	99520	1.004	64.2	0.734	118.5	0
1861-03-16 00:00:00	-8.234	0.5845	99210	1.843	83.76	1	55.82	0
1861-03-17 00:00:00	-6.34	-1.681	99140	3.287	85.72	0.9641	73.36	0
1861-03-18 00:00:00	-3.915	-1.394	99300	3.902	90.18	1	52.74	7.401e-09
1861-03-19 00:00:00	-4.205	-0.2982	98710	5.108	94.74	1	56.97	0
1861-03-20 00:00:00	-3.97	-0.6649	98530	8.022	93.29	1	54.77	0
1861-03-21 00:00:00	-4.26	0.2392	98910	7.741	94.01	1	46.38	5.488e-08
1861-03-22 00:00:00	-6.811	0.3658	98720	4.896	95.04	1	54.31	3.388e-08
1861-03-23 00:00:00	-5.665	-1.804	98310	5.313	93.97	1	57.88	3.528e-08
1861-03-24 00:00:00	-3.862	-4.216	98400	5.179	90.1	0.8542	107.2	7.469e-09
1861-03-25 00:00:00	-1.919	-7.234	98750	3.271	84.82	0.8934	100.3	1.612e-08
1861-03-26 00:00:00	1.923	-5.784	99220	3.683	68.39	0.9326	92.51	2.811e-08
1861-03-27 00:00:00	1.534	-1.566	98930	6.241	78.92	0.7674	131.5	4.48e-08
1861-03-28 00:00:00	-1.98	2.869	98390	6.317	78	0.7015	147	1.457e-08
1861-03-29 00:00:00	-0.753	2.332	97880	6.747	83.08	0.9152	99.33	8.869e-08
1861-03-30 00:00:00	-3.538	0.3816	97860	6.917	80.56	0.9161	100.5	8.542e-08
1861-03-31 00:00:00	-2.56	1.396	97440	8.478	88.16	1	63.58	4.765e-08
1861-04-01 00:00:00	1.344	-0.827	98510	8.89	86.62	0.7802	137.1	9.221e-09
1861-04-02 00:00:00	2.429	0.6778	99120	8.524	76.75	0.689	160.2	1.446e-08
1861-04-03 00:00:00	-0.3613	3.583	99050	9.133	83.27	0.7457	149	3.904e-08
1861-04-04 00:00:00	-4.42	4.488	98390	9.989	90.02	1	65.18	9.393e-08
1861-04-05 00:00:00	-0.7577	3.909	98670	9.363	71.94	0.7792	145.9	1.796e-08
1861-04-06 00:00:00	-0.6133	0.05087	99290	8.512	71.33	0.8772	122.3	2.165e-08
1861-04-07 00:00:00	-2.798	-2.269	99930	6.78	84.13	0.9848	91.35	3.798e-08
1861-04-08 00:00:00	-2.818	0.1915	100700	6.704	75.86	0.6803	175.8	0
1861-04-09 00:00:00	0.4247	3.139	100800	7.074	84.84	1	72.51	0
1861-04-10 00:00:00	-2.316	4.547	99810	8.039	91.21	0.9581	102.3	1.549e-07
1861-04-11 00:00:00	2.286	3.714	98050	9.777	80.91	0.8209	144.2	8.12e-08
1861-04-12 00:00:00	0.6367	-4.393	98640	9.184	85.61	0.859	134.9	5.087e-08
1861-04-13 00:00:00	-1.349	-4.149	100200	7.322	78.95	0.7782	160.6	7.476e-09
1861-04-14 00:00:00	-1.015	-2.24	100900	5.973	70.68	0.9557	109.7	0
1861-04-15 00:00:00	-0.4243	-3.032	100900	7.526	69.46	0.7693	167.3	1.272e-08
1861-04-16 00:00:00	0.1437	-4.041	100500	7.148	71.85	0.7727	168	1.114e-08
1861-04-17 00:00:00	-1.974	-1.378	99780	5.59	66.55	0.8537	146.9	0
1861-04-18 00:00:00	-1.544	1.767	99550	5.587	68.16	0.4919	237.3	0
1861-04-19 00:00:00	-3.275	6.132	99000	5.729	82.94	1	90.96	1.885e-07
1861-04-20 00:00:00	0.5716	5.651	98250	10.13	91.61	1	76.36	1.147e-07
1861-04-21 00:00:00	1.469	3.638	98480	9.509	78.38	0.925	126.2	3.502e-08
1861-04-22 00:00:00	-0.1659	4.911	99060	8.917	77.46	0.6642	205	2.664e-08
1861-04-23 00:00:00	1.007	4.494	99110	10.48	80.99	0.8436	154.6	4.754e-08
1861-04-24 00:00:00	-0.3932	2.561	98940	9.008	88.37	1	79.76	6.907e-08
1861-04-25 00:00:00	1.92	0.9693	99240	9.488	77.35	0.6567	212	2.249e-08
1861-04-26 00:00:00	0.9756	2.967	99730	9.243	77.01	0.7048	201.3	0
1861-04-27 00:00:00	1.239	2.447	99750	10.06	82.96	0.9005	140.8	2.774e-08
1861-04-28 00:00:00	1.716	2.448	100100	10.02	81.5	0.8092	172.5	3.998e-08
1861-04-29 00:00:00	3.127	0.1028	100400	9.67	79.46	0.6719	216	1.181e-08
1861-04-30 00:00:00	3.386	3.083	100100	9.73	89.3	1	82.08	7.944e-08
1861-05-01 00:00:00	1.832	0.5879	99480	10.58	79.79	0.7959	182.1	2.203e-09
1861-05-02 00:00:00	4.408	-0.9611	99340	10.63	80.2	0.7754	189.9	1.801e-08
1861-05-03 00:00:00	4.424	0.3887	99450	9.287	77.79	0.8256	176.1	4.071e-08
1861-05-04 00:00:00	5.524	-1.13	99040	9.692	78.16	0.6612	227.6	4.328e-08
1861-05-05 00:00:00	2.923	-0.3205	99350	9.512	75.11	0.7137	214.8	2.318e-08
1861-05-06 00:00:00	3.331	0.9403	99350	10.13	82.29	0.8424	172.9	4.552e-08
1861-05-07 00:00:00	-0.1537	3.096	99180	9.923	81.44	0.8652	166.2	5.148e-08
1861-05-08 00:00:00	2.446	3.286	98430	9.839	75.93	0.6539	236.2	9.041e-08
1861-05-09 00:00:00	1.239	1.962	98210	9.878	75	0.6981	225	5.229e-08
1861-05-10 00:00:00	1.451	-1.792	98050	10.15	74.53	0.7573	207.8	3.992e-08
1861-05-11 00:00:00	1.734	-0.1045	98680	9.481	73.36	0.6823	233.1	2.209e-08
1861-05-12 00:00:00	-3.71	-1.516	98320	9.492	76.34	0.83	185.3	4.756e-08
1861-05-13 00:00:00	-1.058	1.841	98860	9.342	78.9	0.9312	147.1	8.375e-08
1861-05-14 00:00:00	-0.04096	1.715	98910	10.29	76.64	0.7852	202.7	6.598e-08
1861-05-15 00:00:00	0.6551	-4.698	97670	8.67	86.28	1	80.28	1.671e-07
1861-05-16 00:00:00	3.314	-4.984	99060	6.595	72.09	0.6403	254.3	1.749e-08
1861-05-17 00:00:00	-3.255	-2.051	99930	5.641	70.58	0.5615	278	0
1861-05-18 00:00:00	-6.378	-3.876	99760	6.959	73.85	0.7788	211.7	2.231e-09
1861-05-19 00:00:00	-5.903	-3.275	100200	6.547	77.27	0.8325	192.8	6.396e-09
1861-05-20 00:00:00	-5.667	-2.632	100700	7.66	68.95	0.5619	280.5	0
1861-05-21 00:00:00	-3.753	-2.374	100200	7.838	72.82	0.803	205.3	0
1861-05-22 00:00:00	1.44	1.88	99370	9.348	74.72	0.8274	195.8	1.837e-08
1861-05-23 00:00:00	3.726	-0.08524	99730	9.804	74.39	0.7063	239	2.348e-08
1861-05-24 00:00:00	6.009	0.545	100100	9.958	74.99	0.7756	216	2.857e-08
1861-05-25 00:00:00	3.855	3.094	100100	8.882	82.84	1	120.2	1.074e-07
1861-05-26 00:00:00	6.87	-1.049	99400	9.294	76.56	0.6958	245.1	6.952e-08
1861-05-27 00:00:00	7.118	-0.5711	99710	7.95	76.1	0.847	192.4	6.44e-08
1861-05-28 00:00:00	4.298	0.004576	99570	9.245	91.91	1	59.79	4.321e-08
1861-05-29 00:00:00	6.819	-2.122	100100	10.6	86.56	0.8656	183.1	2.23e-08
1861-05-30 00:00:00	5.57	-2.244	100600	10.76	86.54	0.9293	157	2.634e-08
1861-05-31 00:00:00	4.936	-1.952	100800	10.92	90.18	1	98.94	1.113e-08
1861-06-01 00:00:00	2.691	-2.553	100700	11.6	81.38	0.8753	180.7	1.767e-09
1861-06-02 00:00:00	0.9749	-1.2	100400	10.06	78.47	1	93.21	0
1861-06-03 00:00:00	2.09	-1.45	100200	9.642	80.82	0.9583	147	4.574e-09
1861-06-04 00:00:00	3.608	-0.7002	99980	9.466	77.42	0.7431	235	8.986e-09
1861-06-05 00:00:00	1.9	0.9595	99430	8.957	79.51	0.8983	174.7	6.685e-08
1861-06-06 00:00:00	-2.065	1.326	98420	10.08	92.31	1	77.81	1.063e-07
1861-06-07 00:00:00	-2.084	-4.077	98600	10.14	89.39	1	103.7	7.279e-08
1861-06-08 00:00:00	-0.473	-5.847	99260	9.935	80.13	0.9584	148.3	1.738e-08
1861-06-09 00:00:00	0.6303	-6.15	99550	9.432	78.31	0.8901	180.2	3.347e-08
1861-06-10 00:00:00	1.45	-6.949	99370	8.183	89.71	1	53.95	1.406e-07
1861-06-11 00:00:00	-1.04	-4.095	99230	10.32	89.23	1	79.34	2.192e-08
1861-06-12 00:00:00	-1.437	-1.336	99840	12.77	78.38	0.8405	199.2	1.915e-08
1861-06-13 00:00:00	-0.8127	-2.648	100200	13.57	74.97	0.6436	269.4	0
1861-06-14 00:00:00	-0.1051	-3.851	100200	12.97	81.06	0.8082	211.8	1.793e-09
1861-06-15 00:00:00	-1.08	-3.389	100100	12.03	78.49	0.8657	190	3.386e-09
1861-06-16 00:00:00	-1.535	-3.672	100300	10.33	82.46	1	69.41	1.409e-09
1861-06-17 00:00:00	-2.343	-3.579	100800	12.13	65.57	0.5361	304.7	0
1861-06-18 00:00:00	-1.66	-2.399	101200	13.05	57.03	0.4649	323.4	0
1861-06-19 00:00:00	0.6779	-2.395	100900	12.39	64.76	0.8553	196.6	0
1861-06-20 00:00:00	1.218	-3.403	100900	12.43	75.19	0.8921	179.4	7.44e-10
1861-06-21 00:00:00	2.854	-2.776	101300	11.94	69.22	0.543	302.4	0
1861-06-22 00:00:00	3.919	-0.576	100900	11.65	74.46	0.8289	206.3	8.127e-09
1861-06-23 00:00:00	4.059	0.7754	100300	11.84	90.95	1	75.67	4.889e-08
1861-06-24 00:00:00	2.758	3.824	99970	13.25	88.06	1	74.36	6.501e-09
1861-06-25 00:00:00	3.95	1.031	99650	13.59	75.99	0.7989	215.9	2.261e-08
1861-06-26 00:00:00	2.763	0.778	99240	11.23	88.43	1	86.02	4.102e-08
1861-06-27 00:00:00	4.486	-1.507	98580	12.49	82.54	0.778	223.3	1.105e-07
1861-06-28 00:00:00	3.181	-4.287	98560	11.62	80.4	0.7652	229	4.06e-08
1861-06-29 00:00:00	3.624	-5.261	98650	10.26	81.2	0.7638	230.3	7.581e-08
1861-06-30 00:00:00	2.66	-3.69	98760	11.07	79.78	0.7392	238.4	7.776e-08
1861-07-01 00:00:00	1.759	-2.583	99210	11.26	78.28	0.7529	233.2	2.53e-08
1861-07-02 00:00:00	1.49	2.968	99300	10.18	84.89	0.939	157.3	8.544e-08
1861-07-03 00:00:00	1.867	2.795	98910	11.36	75.5	0.8183	208.1	4.346e-08
1861-07-04 00:00:00	1.475	3.09	98420	11.16	77.02	0.7027	248.5	4.214e-08
1861-07-05 00:00:00	1.034	2.479	98210	11.72	77.79	0.8038	211.3	2.957e-08
1861-07-06 00:00:00	0.4474	2.116	98750	12.5	72.89	0.6175	273.6	0
1861-07-07 00:00:00	1.182	-1.772	99210	13.12	67.01	0.6098	275.9	0
1861-07-08 00:00:00	1.932	-4.539	98980	12.08	89.67	1	83.8	2.158e-07
1861-07-09 00:00:00	-1.933	-4.261	98770	15.94	82.46	0.8717	178.4	3.874e-08
1861-07-10 00:00:00	-0.9148	-3.271	99380	14.67	80.88	0.8746	178.2	1.099e-08
1861-07-11 00:00:00	0.05079	-2.354	99880	14.5	75.98	0.7645	220.3	7.22e-09
1861-07-12 00:00:00	-0.02576	-2.204	1e+05	13.86	74.55	0.7758	216.5	1.045e-08
1861-07-13 00:00:00	-0.1843	-2.201	1e+05	13.58	74.53	0.7228	234.4	1.137e-08
1861-07-14 00:00:00	-0.2794	-1.707	100200	14.16	70.74	0.6711	250.5	0
1861-07-15 00:00:00	0.007049	-0.8505	100300	14.72	67.08	0.6695	250.4	0
1861-07-16 00:00:00	0.2212	0.4503	100200	14.75	69.13	0.6733	247.8	0
1861-07-17 00:00:00	-0.1617	0.5519	100200	16.2	65.48	0.7263	229.4	0
1861-07-18 00:00:00	-0.6584	-0.4378	100300	16.96	67.97	0.7498	219.4	1.184e-08
1861-07-19 00:00:00	-0.5019	-1.504	100400	17.19	70.47	0.6615	245.5	8.893e-09
1861-07-20 00:00:00	0.5032	-2.106	100200	16.82	68.55	0.5112	284.7	0
1861-07-21 00:00:00	0.5399	-3.693	99910	15.64	74.65	0.7971	200.4	0
1861-07-22 00:00:00	0.1691	-3.486	99710	14.66	90.87	1	105.4	1.437e-08
1861-07-23 00:00:00	-0.474	-2.446	99820	15.76	82.91	0.8277	186	1.425e-08
1861-07-24 00:00:00	0.001787	-2.633	99930	16.5	74.6	0.8096	192.5	4.66e-09
1861-07-25 00:00:00	0.2217	-2.462	99850	16.5	82.08	0.7904	196.7	2.919e-08
1861-07-26 00:00:00	0.8548	-1.916	99860	17.03	86.04	0.792	193.8	6.534e-08
1861-07-27 00:00:00	1.786	0.4033	100100	16.4	78.19	0.7981	192.9	0
1861-07-28 00:00:00	2.371	0.3279	99760	16.48	78.76	0.8349	178.9	2.761e-08
1861-07-29 00:00:00	0.9078	3.551	99650	13.98	81.64	0.9858	121	1.01e-08
1861-07-30 00:00:00	3.501	0.7937	99720	16.63	72.21	0.7056	220.2	2.945e-08
1861-07-31 00:00:00	0.8653	1.287	100200	14.99	76.03	0.8193	183.1	2.798e-08
1861-08-01 00:00:00	2.385	2.893	99900	17.23	93.52	1	75.55	8.056e-08
1861-08-02 00:00:00	3.21	3.807	99920	17.01	89.07	0.9662	123.2	4.712e-08
1861-08-03 00:00:00	2.345	-0.7295	100200	14.71	72.28	0.6064	243.8	0
1861-08-04 00:00:00	-0.6154	3.446	99630	14	80.08	0.8543	166.7	4.615e-08
1861-08-05 00:00:00	1.669	3.986	98410	16.19	83.78	0.7674	191.6	1.027e-07
1861-08-06 00:00:00	3.821	-3.261	98720	14	83.95	0.8942	149.7	4.116e-08
1861-08-07 00:00:00	2.841	1.603	99550	13.81	78.68	0.7661	192.5	1.25e-08
1861-08-08 00:00:00	0.4753	6.354	99080	14.78	87.14	1	80.9	5.001e-08
1861-08-09 00:00:00	0.1418	5.833	98820	15.83	90.73	0.9644	118.6	1.934e-07
1861-08-10 00:00:00	1.678	3.466	98690	14.1	75.26	0.7234	201.1	3.396e-08
1861-08-11 00:00:00	3.383	3.007	99050	13.53	77.34	0.7123	202.8	4.741e-08
1861-08-12 00:00:00	2.908	1.761	99860	13.41	71.65	0.6704	213.7	2.584e-09
1861-08-13 00:00:00	-0.5632	4.466	99650	13.64	82.35	0.8713	150.1	3.78e-08
1861-08-14 00:00:00	0.9232	2.84	98920	15.25	86.83	0.829	159.5	1.041e-07
1861-08-15 00:00:00	2.259	1.542	98840	14.17	81.17	0.7408	185.9	4.786e-08
1861-08-16 00:00:00	-2.705	1.293	98970	13.95	87.3	0.9487	118.4	1.045e-07
1861-08-17 00:00:00	-1.692	1.221	98320	15.75	82.9	0.8167	159.4	1.339e-07
1861-08-18 00:00:00	0.6869	1.5	97840	14.8	80.34	0.7296	183.9	4.294e-08
1861-08-19 00:00:00	1.355	2.149	97940	13.82	80.8	0.7517	177	8.357e-08
1861-08-20 00:00:00	-1.552	2.12	98540	13.79	80.43	0.7346	180.1	7.993e-08
1861-08-21 00:00:00	-0.2313	0.6447	98110	14.46	84.04	0.8324	150.1	1.393e-07
1861-08-22 00:00:00	3.24	1.472	98030	13.88	82.87	0.7966	159.7	4.82e-08
1861-08-23 00:00:00	0.8673	2.82	98080	13.68	81.43	0.7533	170.3	3.324e-08
1861-08-24 00:00:00	0.2046	-0.1774	98130	13.74	82.68	0.7472	170	3.733e-08
1861-08-25 00:00:00	3.692	-0.8007	98720	14.01	82.15	0.7506	167.4	1.584e-08
1861-08-26 00:00:00	3.318	0.8315	99110	14.23	79.32	0.7555	164.7	7.37e-09
1861-08-27 00:00:00	1.195	4.992	98560	15.7	86.96	0.8713	129.3	9.199e-08
1861-08-28 00:00:00	2.41	4.77	98260	14.65	90.22	1	58.91	7.699e-08
1861-08-29 00:00:00	6.006	1.34	99170	13.07	75.66	0.7029	173.8	5.865e-08
1861-08-30 00:00:00	2.462	1.853	99790	12.94	79.86	0.7982	147.9	2.949e-08
1861-08-31 00:00:00	2.205	3.955	99430	14.68	94.2	1	51.54	2.289e-07
1861-09-01 00:00:00	6.043	2.303	99480	13.98	74.24	0.696	169.2	1.694e-09
1861-09-02 00:00:00	5.03	1.613	99710	14.14	84.95	0.8145	137.4	2.594e-08
1861-09-03 00:00:00	3.283	1.241	100300	14.02	79.35	0.6953	164.6	8.688e-08
1861-09-04 00:00:00	1.944	3.823	99410	14.94	95.93	1	33.72	3e-07
1861-09-05 00:00:00	6.056	-0.04878	98650	14.67	84.83	0.7786	140.8	1.561e-07
1861-09-06 00:00:00	4.856	-0.3504	99350	12.79	77.22	0.6653	166.1	1.052e-08
1861-09-07 00:00:00	2.372	-0.4709	99510	12.32	77.57	0.7221	152.4	5.123e-09
1861-09-08 00:00:00	0.3146	0.05374	99840	11.54	68	0.5953	177.1	0
1861-09-09 00:00:00	2.126	0.1315	99400	12.58	75.97	0.8845	110.5	5.8e-09
1861-09-10 00:00:00	3.369	0.1889	99740	11.6	70.51	0.7522	141.4	6.493e-10
1861-09-11 00:00:00	-2.177	2.022	99410	11.98	82.14	0.8491	114.8	8.559e-08
1861-09-12 00:00:00	0.02409	0.4406	98560	13.18	94.17	1	48.55	1.465e-07
1861-09-13 00:00:00	2.977	-2.178	99470	13.7	84.55	0.7764	126.7	5.035e-09
1861-09-14 00:00:00	0.5682	-0.07698	100600	13.02	82.26	0.7355	133.9	0
1861-09-15 00:00:00	-0.925	3.199	101000	13.93	80.8	0.7521	128.4	0
1861-09-16 00:00:00	-1.163	4.641	100400	13.92	92.88	1	29.05	1.01e-07
1861-09-17 00:00:00	0.7108	2.22	99270	13.34	93.85	1	33.91	3.966e-07
1861-09-18 00:00:00	1.941	-2.916	99660	12.12	71.93	0.6197	148.5	0
1861-09-19 00:00:00	0.4353	2.171	99850	11.13	84.08	0.8785	96.73	1.433e-08
1861-09-20 00:00:00	1.987	0.8313	100300	12.87	74.53	0.614	144.5	3.454e-09
1861-09-21 00:00:00	1.549	2.421	99710	13.47	91.91	1	24.46	2.165e-07
1861-09-22 00:00:00	2.637	-0.05605	100200	12.56	68.17	0.7125	125.4	1.058e-08
1861-09-23 00:00:00	3.495	2.815	99720	15.43	89.58	1	44.36	5.728e-08
1861-09-24 00:00:00	4.735	2.425	99520	14.92	86.92	1	37.46	4.186e-08
1861-09-25 00:00:00	3.195	-1.221	100100	11.4	71.84	0.6599	128.3	5.152e-10
1861-09-26 00:00:00	0.3389	0.9497	100500	10.25	74.25	0.6048	134.6	0
1861-09-27 00:00:00	-1.345	4.644	100300	13.08	84.53	1	46.29	8.714e-10
1861-09-28 00:00:00	1.222	5.298	99590	15.65	92.19	1	23.12	3.18e-08
1861-09-29 00:00:00	3.458	-0.2557	100100	13.4	72.83	0.6522	120.2	2.455e-09
1861-09-30 00:00:00	2.039	0.1649	100700	11.09	74.21	0.6387	121.1	0
1861-10-01 00:00:00	2.149	-0.6122	100400	10.3	79.24	0.709	108.9	1.107e-08
1861-10-02 00:00:00	4.157	-0.5128	100900	11.45	86.83	0.84	85.13	1.723e-08
1861-10-03 00:00:00	5.954	1.365	101000	13.37	84.45	0.9832	57.01	0
1861-10-04 00:00:00	5.497	3.639	100400	13.41	85.14	1	38.33	1.913e-08
1861-10-05 00:00:00	4.964	-0.3261	99490	10.39	74.66	0.7622	94.09	3.83e-08
1861-10-06 00:00:00	4.26	-2.347	98900	8.908	77.46	0.7434	95.45	8.231e-08
1861-10-07 00:00:00	2.305	-1.047	99310	8.2	73.77	0.6603	105.3	2.217e-08
1861-10-08 00:00:00	1.364	0.8058	97700	9.212	86.75	0.9854	51.68	2.051e-07
1861-10-09 00:00:00	-0.01064	-8.684	97490	8.615	82.71	0.9899	50.24	4.125e-08
1861-10-10 00:00:00	1.25	-3.98	99420	8.496	67.06	0.575	107.9	0
1861-10-11 00:00:00	2.645	2.749	99120	11.6	92.82	1	18.45	1.566e-07
1861-10-12 00:00:00	3.843	-0.002511	100100	10.14	73.85	0.6975	89.59	0
1861-10-13 00:00:00	0.7704	6.211	99480	10.78	84.43	1	31.37	1.615e-07
1861-10-14 00:00:00	3.904	4.652	99080	10.5	73.93	0.7188	83.68	6.944e-08
1861-10-15 00:00:00	1.211	6.477	98900	11.57	87.65	0.8891	59.18	9.388e-08
1861-10-16 00:00:00	3.219	3.549	98760	10.61	74.83	0.6514	87.83	5.563e-08
1861-10-17 00:00:00	3.955	1.661	99170	9.943	81.8	0.6973	81.18	5.273e-08
1861-10-18 00:00:00	-0.6465	3.786	99770	10.21	83.28	0.7681	71.64	0
1861-10-19 00:00:00	-1.385	4.72	99140	12.37	89.59	1	12.87	5.233e-07
1861-10-20 00:00:00	3.027	1.46	99310	10.36	75.04	0.6658	80.03	4.333e-08
1861-10-21 00:00:00	1.966	3.306	98360	9.912	91.2	1	25.34	1.697e-07
1861-10-22 00:00:00	4.012	3.92	97570	9.524	77.92	0.7326	70.44	2.326e-07
