!date	u10	v10	airp	airt	rhum	cloud	swr	precip
2006-02-26 00:00:00	0.1884	2.869	99620	5.268	72.17	0.5659	103.2	0
2006-02-27 00:00:00	-3.572	4.863	99830	9.253	85.02	1	42.96	2.353e-08
2006-02-28 00:00:00	-5.608	4.788	100100	10.85	87.74	1	33.92	0
2006-03-01 00:00:00	-7.826	2.496	100100	7.108	87.2	1	30.64	2.911e-08
2006-03-02 00:00:00	-7.764	0.5047	99690	3.946	92.62	1	36.9	4.034e-08
2006-03-03 00:00:00	-2.964	1.983	99570	6.934	90.54	0.9219	62.98	1.536e-08
2006-03-04 00:00:00	-0.2308	2.593	99950	7.603	83.59	0.714	95.98	4.869e-09
2006-03-05 00:00:00	0.1512	3.877	99500	7.833	84.51	0.838	80.66	1.921e-07
2006-03-06 00:00:00	2.977	5.482	97910	10.52	86.48	1	37.39	2.148e-07
2006-03-07 00:00:00	2.042	5.142	97830	9.517	81.43	0.7647	95.05	2.973e-08
2006-03-08 00:00:00	3.075	3.941	97880	7.602	75.22	0.745	101	7.289e-08
2006-03-09 00:00:00	2.055	2.22	97680	7.803	79.18	0.761	99.93	1.587e-08
2006-03-10 00:00:00	0.6076	-0.8183	97760	7.92	81.77	0.8128	92.87	8.426e-09
2006-03-11 00:00:00	0.2157	-6.023	98620	5.021	80.08	0.6687	118.8	1.465e-08
2006-03-12 00:00:00	2.796	-0.07525	100100	2.792	78.08	0.8991	81.45	4.714e-08
2006-03-13 00:00:00	4.13	-0.42	100600	7.619	73.23	0.78	104.3	2.877e-08
2006-03-14 00:00:00	0.9212	6.546	100600	8.807	83.98	0.9403	73.78	6.176e-08
2006-03-15 00:00:00	2.575	2.023	100200	10.39	82.63	0.8511	92.81	3.942e-08
2006-03-16 00:00:00	3.138	4.119	99450	10.25	85.12	1	44.46	1.664e-07
2006-03-17 00:00:00	3.892	3.979	99000	7.936	74.91	0.8478	97.93	5.161e-08
2006-03-18 00:00:00	2.883	-0.3234	99270	6.78	69.94	0.607	142.9	3.515e-08
2006-03-19 00:00:00	-1.089	0.5878	99690	5.357	70.77	0.5764	150.2	0
2006-03-20 00:00:00	-0.6403	4.928	97660	8.386	84.55	1	65.93	2.16e-07
2006-03-21 00:00:00	1.038	-1.263	96860	9.158	89.49	1	52.21	7.636e-08
2006-03-22 00:00:00	4.383	-4.854	98700	5.621	74.27	0.6603	143.1	6.05e-08
2006-03-23 00:00:00	1.512	-2.618	99010	2.954	69.31	0.5677	161.6	1.538e-08
2006-03-24 00:00:00	1.717	-2.346	99380	2.502	66.92	0.5903	160.7	2.203e-08
2006-03-25 00:00:00	0.9386	-0.005007	99440	2.944	66.5	0.6715	148.8	1.803e-08
2006-03-26 00:00:00	-1.424	0.4086	98770	4.329	70.57	0.9543	86.6	4.618e-08
2006-03-27 00:00:00	-0.8741	-0.2316	98470	4.924	83.47	0.7934	126.1	1.107e-07
2006-03-28 00:00:00	-0.659	0.3238	98700	5.558	71.94	0.5908	168	5.032e-08
2006-03-29 00:00:00	1.581	-4.677	97200	3.558	94.59	1	46.49	4.105e-07
2006-03-30 00:00:00	6.09	-0.6617	98580	6.456	74.39	0.7088	149.7	4.674e-08
2006-03-31 00:00:00	-3.15	-0.2449	98600	6.311	86.29	0.8799	111.1	1.941e-08
2006-04-01 00:00:00	-1.531	2.903	98040	10.9	84.58	0.8978	107.3	4.961e-08
2006-04-02 00:00:00	0.9867	3.61	97680	9.535	81.86	0.9066	107.2	5.884e-08
2006-04-03 00:00:00	3.625	-1.904	97960	9.61	83.85	0.7886	138.7	7.936e-08
2006-04-04 00:00:00	2.034	-1.572	99180	5.439	69.86	0.6931	165.8	9.628e-09
2006-04-05 00:00:00	-3.015	-1.22	97590	5.401	87.54	1	42.17	2.991e-07
2006-04-06 00:00:00	3.964	-0.08146	96760	6.613	76.85	0.7627	152.6	7.074e-08
2006-04-07 00:00:00	2.965	3.353	97290	6.543	73.37	0.7341	161.7	1.007e-07
2006-04-08 00:00:00	6.079	3.262	97470	8.026	77.33	0.8093	143.6	1.267e-07
2006-04-09 00:00:00	4.815	-0.1945	97680	7.899	75.32	0.8666	129.8	3.1e-08
2006-04-10 00:00:00	2.303	-0.2742	98070	8.078	70.17	0.6297	190.8	5.85e-09
2006-04-11 00:00:00	2.914	-0.5784	98880	8.119	71.97	0.6366	191.3	9.809e-09
2006-04-12 00:00:00	-0.3206	4.043	98660	8.918	90.61	1	42.23	2.342e-07
2006-04-13 00:00:00	1.98	5.118	97510	10.75	87.02	1	86.88	1.219e-07
2006-04-14 00:00:00	2.56	3.774	97300	9.223	77.41	0.7113	178.7	1.65e-07
2006-04-15 00:00:00	4.326	0.5404	97810	8.129	75.11	0.7481	172	6.094e-08
2006-04-16 00:00:00	6.04	-0.5407	99290	5.614	66.99	0.5439	223.2	5.058e-08
2006-04-17 00:00:00	2.096	0.7221	99720	7.04	73.61	0.8355	151.3	4.805e-08
2006-04-18 00:00:00	-1.297	0.1594	99550	8.215	75.91	0.7374	179.9	2.155e-08
2006-04-19 00:00:00	-2.268	4.666	98920	8.898	83.29	0.86	144.8	1.256e-07
2006-04-20 00:00:00	5.068	2.973	97870	8.117	73.37	0.7418	182.4	1.489e-07
2006-04-21 00:00:00	4.446	1.189	97730	7.322	75.73	0.9809	107.4	9.333e-08
2006-04-22 00:00:00	5.067	-3.622	99650	5.531	68.62	0.456	252.5	8.078e-09
2006-04-23 00:00:00	1.352	1.046	99240	7.516	84.97	1	84.45	2.581e-08
2006-04-24 00:00:00	3.441	-1.138	99760	8.604	70.23	0.7081	198.4	0
2006-04-25 00:00:00	-1.282	4.484	98770	8.963	88.08	1	46.4	2.195e-07
2006-04-26 00:00:00	2.149	6.069	97420	9.257	80.78	0.8118	169.5	7.074e-08
2006-04-27 00:00:00	2.08	1.765	96830	8.246	86.34	1	90.06	1.226e-07
2006-04-28 00:00:00	4.601	-5.942	98710	6.233	80.53	0.7255	200.3	4.493e-08
2006-04-29 00:00:00	1.292	-4.761	1e+05	4.989	73.76	0.6817	217.3	6.988e-09
2006-04-30 00:00:00	0.3754	-2.675	100600	5.506	73.13	0.6699	222	0
2006-05-01 00:00:00	0.8363	0.2233	100800	7.841	76.98	0.7155	208.9	0
2006-05-02 00:00:00	1.916	0.2216	100600	10.13	88.85	1	94.59	6.075e-09
2006-05-03 00:00:00	1.061	-0.03283	100500	11.11	84.32	0.9002	147.9	8.323e-09
2006-05-04 00:00:00	-0.8279	0.5244	100400	11.51	81.37	0.8432	169.4	2.334e-08
2006-05-05 00:00:00	-1.06	0.3954	100500	12.09	78.13	0.8191	178.9	1.457e-08
2006-05-06 00:00:00	-1.755	0.04933	100600	10.63	78.03	0.8827	158.6	4.135e-09
2006-05-07 00:00:00	-1.813	-0.3039	100400	9.664	77.8	0.9029	152.6	7.003e-09
2006-05-08 00:00:00	-0.6941	-1.902	100500	10.25	81.19	0.7912	193	1.352e-08
2006-05-09 00:00:00	0.1217	-2.165	100900	10.55	83.69	0.7779	198.1	9.205e-09
2006-05-10 00:00:00	-0.9691	0.2426	100600	11.42	80.82	0.7807	198.1	4.512e-09
2006-05-11 00:00:00	-1.376	1.176	99740	11.01	86.2	1	80.59	6.472e-08
2006-05-12 00:00:00	-0.9965	-0.3928	99220	10.81	88.16	1	99.1	4.347e-08
2006-05-13 00:00:00	-3.947	-2.385	99520	7.294	82.78	0.8641	174.2	2.943e-09
2006-05-14 00:00:00	-1.554	-2.184	99970	6.123	70.72	0.9426	145.3	0
2006-05-15 00:00:00	-0.6434	-0.9117	100200	6.413	69.1	0.9982	121.8	0
2006-05-16 00:00:00	-2.925	1.896	100100	7.781	69.1	0.8847	170.1	0
2006-05-17 00:00:00	-5.678	2.877	99560	8.281	78.17	1	71.8	5.93e-08
2006-05-18 00:00:00	-6.369	2.234	98720	9.33	81.05	1	55.02	1.172e-07
2006-05-19 00:00:00	-2.012	3.413	98970	12.14	82.93	0.7481	217.9	5.277e-08
2006-05-20 00:00:00	-2.87	1.901	99130	12.45	81.98	0.7342	223.4	5.939e-08
2006-05-21 00:00:00	-1.703	1.852	98710	12.46	82.28	0.802	200.9	1.197e-07
2006-05-22 00:00:00	-0.2998	0.9508	98530	11.39	80.71	0.7387	225	4.264e-08
2006-05-23 00:00:00	1.722	-0.9026	98640	11.69	80.22	0.6968	239.3	2.081e-08
2006-05-24 00:00:00	-0.2829	2.585	99100	11.92	82.14	0.8148	199.1	6.222e-08
2006-05-25 00:00:00	4.033	3.525	99070	11.96	84.29	1	113.1	2.575e-08
2006-05-26 00:00:00	4.71	4.459	99680	11.89	77.6	0.7966	208	3.788e-08
2006-05-27 00:00:00	3.973	3.067	99900	10.96	79.13	0.7861	213.1	6.809e-08
2006-05-28 00:00:00	3.994	1.902	100100	11.01	80.19	0.8305	196.9	3.271e-08
2006-05-29 00:00:00	-1.763	3.451	99910	9.678	87.16	1	92.05	8.315e-08
2006-05-30 00:00:00	-3.421	4.42	98450	12.08	86.35	0.9326	154.7	9.026e-08
2006-05-31 00:00:00	0.3174	1.132	98320	12.28	86.53	0.9227	159.2	7.043e-08
2006-06-01 00:00:00	1.931	0.9386	98930	12.17	83.26	0.8303	197.9	8.977e-09
2006-06-02 00:00:00	-1.537	-0.4137	98820	12.51	83.43	0.8026	208.7	7.905e-08
2006-06-03 00:00:00	-1.252	-3.527	98890	11.79	84.69	0.766	223.1	3.727e-08
2006-06-04 00:00:00	0.3406	-2.994	98590	9.742	84.32	0.8798	181.1	3.063e-08
2006-06-05 00:00:00	1.439	-1.655	98300	10.66	83.37	0.7631	226.4	7.775e-08
2006-06-06 00:00:00	2.996	-0.4379	98610	10.29	83.26	0.8028	212.4	7.024e-08
2006-06-07 00:00:00	2.255	1.22	99240	10.25	81.17	0.7913	217.5	4.678e-08
2006-06-08 00:00:00	0.2478	1.795	99710	11.32	81.31	0.7883	218.1	3.664e-08
2006-06-09 00:00:00	1.325	-0.4525	99470	11.59	81.22	0.7143	245.9	1.252e-07
2006-06-10 00:00:00	3.462	-1.998	99830	11.03	80.59	0.7232	243.8	1.793e-08
2006-06-11 00:00:00	1.978	1.745	100300	10.31	85.62	0.9878	135.2	1.654e-08
2006-06-12 00:00:00	2.332	3.551	100300	11.68	90.98	1	85.82	4.718e-08
2006-06-13 00:00:00	1.559	2.803	100100	12.06	94.73	1	67.99	1.632e-07
2006-06-14 00:00:00	2	1.932	99330	12.18	92.2	1	107.5	1.75e-07
2006-06-15 00:00:00	3.047	0.922	98960	11.6	83.22	0.8189	208.7	7.257e-08
2006-06-16 00:00:00	0.976	-0.6089	98690	11.83	81.97	0.8746	186.1	1.045e-07
2006-06-17 00:00:00	-0.4218	-2.551	98780	10.65	79.25	0.9775	141.2	2.45e-08
2006-06-18 00:00:00	-0.09939	-1.759	99070	9.523	78.3	0.8441	201.2	2.909e-08
2006-06-19 00:00:00	0.9505	-1.023	99170	9.643	73.83	0.6821	262.1	3.442e-08
2006-06-20 00:00:00	-0.7602	2.716	99080	10.28	77.54	0.8525	197.3	2.545e-08
2006-06-21 00:00:00	0.1108	3.186	98610	12.83	81.62	0.802	214.8	9.873e-08
2006-06-22 00:00:00	3.419	0.6476	98650	11.45	79.17	0.7661	230	4.718e-08
2006-06-23 00:00:00	0.2028	2.447	98240	10.22	85.94	1	123.2	9.851e-08
2006-06-24 00:00:00	4.063	2.33	97670	11.81	82.16	0.8327	203.3	1.084e-07
2006-06-25 00:00:00	3.344	2.416	98320	11.92	80.15	0.7784	224.4	7.061e-08
2006-06-26 00:00:00	1.903	0.08866	98780	12.29	79.33	0.7704	227.1	3.499e-08
2006-06-27 00:00:00	2.906	-3.383	99590	10.85	79.59	0.8019	216.2	2.175e-08
2006-06-28 00:00:00	1.562	1.05	99980	9.876	77.12	0.9092	172.5	6.721e-09
2006-06-29 00:00:00	1.31	3.216	99580	12.54	83.27	0.8871	179.3	3.613e-08
2006-06-30 00:00:00	-0.2727	3.371	99240	13.4	82.86	0.7572	229.1	1.098e-07
2006-07-01 00:00:00	-0.1713	0.08129	99470	13.29	80.83	0.7286	239.3	4.048e-08
2006-07-02 00:00:00	0.1964	-2.779	99580	14.29	82.91	0.7367	234.6	2.974e-08
2006-07-03 00:00:00	-0.4052	-2.689	99740	15.82	82.4	0.7179	238.9	1.323e-08
2006-07-04 00:00:00	0.5181	-1.819	99860	16.21	80.51	0.7351	231.5	0
2006-07-05 00:00:00	1.933	-1.236	99780	14.32	82.3	0.9138	164.1	6.268e-09
2006-07-06 00:00:00	2.375	-0.9545	99750	13.39	81.79	0.8275	199.7	2.165e-08
2006-07-07 00:00:00	2.074	0.1309	99920	12.78	79.58	0.7579	226	5.186e-08
2006-07-08 00:00:00	2.013	-0.2941	100300	12.58	77.58	0.6976	246.6	3.444e-08
2006-07-09 00:00:00	1.055	1.823	100300	12.87	81.48	0.8269	198.9	4.507e-08
2006-07-10 00:00:00	0.05989	3.453	99300	12.81	94.09	1	59.98	8.527e-08
2006-07-11 00:00:00	3.034	2.348	99160	14.64	81.94	0.8786	175.9	1.371e-08
2006-07-12 00:00:00	4.067	4.735	98620	13.37	83.72	0.8916	170.9	9.257e-08
2006-07-13 00:00:00	3.464	2.567	98890	14.36	86	0.9409	148.7	6.167e-08
2006-07-14 00:00:00	0.3099	4.777	98630	15.36	94.77	1	47.82	1.981e-07
2006-07-15 00:00:00	1.873	4.736	98620	14.98	88.08	0.9373	148.4	5.349e-08
2006-07-16 00:00:00	2.037	4.825	99450	16.62	89.98	1	58.66	2.662e-08
2006-07-17 00:00:00	1.275	4.091	99950	16.75	92.09	1	92.63	3.371e-08
2006-07-18 00:00:00	1.545	0.07208	100300	15.57	77.16	0.8423	185.7	0
2006-07-19 00:00:00	0.8896	-3.071	100800	13.32	70.81	0.6465	254	0
2006-07-20 00:00:00	-0.05101	-2.345	101100	11.98	68.53	0.4903	295.2	0
2006-07-21 00:00:00	-1.674	0.2982	100800	12.56	67.12	0.5633	276.2	0
2006-07-22 00:00:00	-1.24	-0.378	100100	13.16	72.2	0.8152	195.6	0
2006-07-23 00:00:00	1.45	1.044	99700	13.15	79.06	0.8036	197.7	0
2006-07-24 00:00:00	4.296	1.012	100200	14.18	74.58	0.662	242.4	0
2006-07-25 00:00:00	4.392	1.011	100300	12.8	86.2	0.9511	138.5	3.543e-08
2006-07-26 00:00:00	3.588	-0.3348	100200	14.4	79.96	0.7647	206.8	2.735e-08
2006-07-27 00:00:00	1.799	0.8125	99700	13.5	97.96	1	51.58	5.411e-08
2006-07-28 00:00:00	4.161	-0.3797	99890	15.22	86.89	0.8705	165.8	3.506e-08
2006-07-29 00:00:00	3.052	2.505	100100	15.39	89.24	0.9823	120.7	4.26e-08
2006-07-30 00:00:00	2.03	3.652	1e+05	15.56	84.25	0.8399	175.1	5.314e-08
2006-07-31 00:00:00	1.445	1.072	100100	14.44	73.05	0.6493	237.1	0
2006-08-01 00:00:00	0.6861	-0.177	99880	13.45	69.71	0.4759	278.8	0
2006-08-02 00:00:00	-0.03273	-0.9592	99090	14.68	82.24	0.8737	161	1.904e-08
2006-08-03 00:00:00	1.035	0.9239	98240	16.14	77.68	0.7138	211.8	2.014e-09
2006-08-04 00:00:00	0.5802	3.33	98340	15.43	82.61	0.8272	174.4	7.194e-08
2006-08-05 00:00:00	0.1785	2.925	98720	15.31	88.42	0.9328	134.8	1.274e-07
2006-08-06 00:00:00	1.654	1.921	99380	14.35	81.46	0.7395	201	3.64e-08
2006-08-07 00:00:00	2.304	-0.2142	99800	13.41	79.26	0.779	188.7	9.721e-09
2006-08-08 00:00:00	0.4901	2.115	99590	13.15	84.23	0.8715	156.1	5.384e-08
2006-08-09 00:00:00	-0.1754	1.555	98990	13.63	94.44	1	92.19	1.147e-07
2006-08-10 00:00:00	-0.4449	1.547	98900	13.7	77.33	0.7511	193	3.159e-09
2006-08-11 00:00:00	-2.324	2.518	98140	14.63	94.37	1	85.15	8.934e-08
2006-08-12 00:00:00	1.038	2.478	98350	13.89	80.51	0.7252	196.7	3.907e-08
2006-08-13 00:00:00	-0.1358	1.096	98450	12.96	77.93	0.6644	212.8	3.454e-08
2006-08-14 00:00:00	-1.175	-0.5688	98270	13.59	78.62	0.6798	204.9	4.569e-08
2006-08-15 00:00:00	0.4405	-1.222	98170	14.14	83.22	0.7017	196.2	6.364e-08
2006-08-16 00:00:00	0.3261	-1.377	98140	14.04	84.3	0.7168	190.5	1.021e-07
2006-08-17 00:00:00	-0.4025	-2.577	98050	14.15	86.08	0.7162	188.6	1.068e-07
2006-08-18 00:00:00	1.351	-3.107	98320	13.57	86.8	0.7822	169.3	4.31e-08
2006-08-19 00:00:00	2.719	-1.242	98720	12.53	78.49	0.7599	176.1	1.208e-08
2006-08-20 00:00:00	-0.6318	1.164	98370	11.46	93.31	1	73.85	4.528e-08
2006-08-21 00:00:00	-0.1804	-1.667	97830	12.77	94.78	1	60.12	8.361e-08
2006-08-22 00:00:00	0.9581	-3	97940	13.68	86.33	0.7916	160.7	1.216e-07
2006-08-23 00:00:00	0.3087	-1.953	98380	13.14	84.09	0.7653	167.2	1.008e-07
2006-08-24 00:00:00	0.6808	-3.894	99360	12.24	78.31	0.7162	179.8	1.963e-08
2006-08-25 00:00:00	1.376	-0.7111	100100	11.36	70.07	0.6825	188.1	3.489e-11
2006-08-26 00:00:00	0.2111	2.183	99140	12.95	93.97	1	36.34	2.245e-07
2006-08-27 00:00:00	5.521	2.161	98610	13.99	85.67	0.7987	151	7.447e-08
2006-08-28 00:00:00	3.983	1.962	99150	14.12	81.89	0.7429	164.2	1.936e-08
2006-08-29 00:00:00	-0.5817	3.329	98950	13.24	95.36	1	42.99	3.024e-07
2006-08-30 00:00:00	2.518	1.955	98450	15.11	88.41	0.7582	155.2	1.255e-07
2006-08-31 00:00:00	3.532	-1.203	98670	12.95	85.33	0.8479	132.4	3.237e-08
2006-09-01 00:00:00	1.699	4	99140	13.58	86.18	0.8675	125	1.052e-07
2006-09-02 00:00:00	6.152	1.095	99070	12.59	76.45	0.71	164.8	1.042e-07
2006-09-03 00:00:00	6.565	-1.088	99620	11.43	77.87	0.8117	139	5.183e-08
2006-09-04 00:00:00	3.267	-0.7228	100200	13.11	76.19	0.7406	153.7	0
2006-09-05 00:00:00	1.542	3.024	99960	13.99	93.31	1	38.14	8.572e-08
2006-09-06 00:00:00	0.8595	2.92	100100	14.77	79.85	0.7714	141.3	5.844e-09
2006-09-07 00:00:00	1.335	4.223	99690	15.19	94.72	1	34.55	2.627e-07
2006-09-08 00:00:00	2.04	2.073	100100	14.62	76.98	0.6435	164.7	0
2006-09-09 00:00:00	0.6356	3.824	100300	13.63	80.95	0.7906	132.2	0
2006-09-10 00:00:00	-0.1562	4.277	99550	14.27	84.03	1	75.03	1.76e-08
2006-09-11 00:00:00	1.65	1.645	98840	14.37	86.92	0.7379	137.3	6.974e-08
2006-09-12 00:00:00	2.213	-2.865	99820	12.82	79.76	0.744	136.3	4.113e-09
2006-09-13 00:00:00	0.5212	2.322	100800	11.12	85.74	0.9917	75.97	9.893e-09
2006-09-14 00:00:00	1.206	3.247	100400	13.94	94.42	1	34.58	2.365e-07
2006-09-15 00:00:00	1.252	0.7252	100100	13.82	88.51	0.8967	96.33	1.322e-07
2006-09-16 00:00:00	2.713	0.6935	100200	12.91	78.87	0.6766	141.6	2.627e-09
2006-09-17 00:00:00	1.949	3.711	100200	13.45	90.65	1	42.87	5.07e-09
2006-09-18 00:00:00	1.443	5.936	100100	15.07	83.25	1	51.51	1.571e-09
2006-09-19 00:00:00	3.498	3.789	99870	14.63	78.49	0.8937	92.25	2.678e-08
2006-09-20 00:00:00	3.362	1.409	100900	12.23	76.77	0.8038	111.1	8.058e-09
2006-09-21 00:00:00	0.2482	3.204	100600	12.75	93.04	1	46.57	8.859e-08
2006-09-22 00:00:00	3.611	5.115	99370	14.86	84.67	1	40.45	1.533e-08
2006-09-23 00:00:00	4.279	1.386	100200	11.79	79.29	0.7375	118.4	8.332e-08
2006-09-24 00:00:00	4.763	0.1349	100200	10.87	78.54	0.7558	113.9	1.164e-07
2006-09-25 00:00:00	3.163	-0.711	100800	10.55	75.87	0.7462	114.2	1.306e-08
2006-09-26 00:00:00	3.169	2.508	100700	12.15	79.59	0.7372	112.8	1.755e-09
2006-09-27 00:00:00	1.018	2.263	98990	12.02	92.7	1	28.22	7.164e-08
2006-09-28 00:00:00	3.56	0.3798	99260	10.85	74.35	0.8119	97.48	7.344e-09
2006-09-29 00:00:00	2.285	1.53	99810	11.84	84.47	0.8223	92.85	2.958e-08
2006-09-30 00:00:00	0.7811	2.574	99720	13.1	92.45	1	38.27	1.042e-09
2006-10-01 00:00:00	2.122	3.99	99650	14.19	86.7	1	46.45	3.855e-09
2006-10-02 00:00:00	2.774	2.041	99430	12.82	78.26	0.7918	93.27	3.205e-08
2006-10-03 00:00:00	3.761	1.773	99100	10.39	79.35	0.7408	100.5	1.298e-07
2006-10-04 00:00:00	5.003	1.077	99820	10.15	84.79	0.8639	78.73	1.523e-07
2006-10-05 00:00:00	3.509	-1.236	100800	9.374	71.26	0.7578	95.36	0
2006-10-06 00:00:00	1.756	1.062	101600	11.3	88.59	1	39.82	0
2006-10-07 00:00:00	0.5958	2.33	101600	12.27	83.66	1	44.72	0
2006-10-08 00:00:00	-0.6523	3.097	101000	11.91	78.63	0.9444	58.59	0
2006-10-09 00:00:00	-2.342	3.34	100600	10.07	73.33	0.9696	53.88	0
2006-10-10 00:00:00	-4.594	3.838	99730	9.148	75.33	0.699	93.03	3.912e-08
2006-10-11 00:00:00	0.1382	1.062	99390	10.82	91.71	1	41.44	2.826e-07
2006-10-12 00:00:00	1.476	-1.073	100300	8.909	75.07	0.5906	101.7	0
2006-10-13 00:00:00	-2.773	3.003	99430	8.435	88.11	1	39.51	2.03e-07
2006-10-14 00:00:00	2.633	-0.01866	98370	10.82	76.14	0.8073	72.4	4.684e-08
2006-10-15 00:00:00	1.113	1.781	98290	9.018	87.1	0.8972	58.75	7.03e-08
2006-10-16 00:00:00	3.189	-0.2676	98350	10.13	85.04	0.8093	69.23	7.612e-08
2006-10-17 00:00:00	3.392	-0.8087	99260	9.26	84.12	0.7057	80.37	3.586e-08
2006-10-18 00:00:00	-0.04537	1.304	99070	8.512	87.85	0.9768	44.31	3.599e-08
2006-10-19 00:00:00	-2.555	-0.2107	98100	9.693	95.51	1	16.63	3.804e-07
